age,bio,job,school,anthem_title,anthem_artist,gender,descriptor_text,interest_text,total_photos,desition,longitud,latitud,hash_key,descriptor,interest,city_hashed
25.0,model.||,['NotSpecified'],,,,NotSpecified,|Taurus|B time texter|Socially active|All the drinks|Gym rat|Smoker,|Music|Photography|Walking|Running,11,2,-5.669032304,43.53326807,-3.2302087993340006e+18,"['Taurus', 'B time texter', 'Socially active', 'All the drinks', 'Gym rat', 'Smoker']","['Music', 'Photography', 'Walking', 'Running']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
18.0,My name is not Maria,['NotSpecified'],,Muero de Fiesta Este Finde,Duki; CA7RIEL,NotSpecified,|Gemini|B time texter|Socially active|Beer|Pet-free|Never,|Trap|Instagram|Reggaeton|Party Animal,8,2,-5.669032304,43.53326807,-6.166873312753073e+18,"['Gemini', 'B time texter', 'Socially active', 'Beer', 'Pet-free', 'Never']","['Trap', 'Instagram', 'Reggaeton', 'Party Animal']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
21.0,I'm happy watching sunrises and sunsets :sparkles:||let's have some fun!,['NotSpecified'],Universidad de Oviedo,Talking to the Moon,Bruno Mars,NotSpecified,|Aquarius|Better in person|Non-smoker|Dog|Cocktails,|Coffee|Student|Outdoors|Walking,8,2,-5.669032304,43.53326807,3.0464038986390927e+18,"['Aquarius', 'Better in person', 'Non-smoker', 'Dog', 'Cocktails']","['Coffee', 'Student', 'Outdoors', 'Walking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,colombia,['NotSpecified'],,,,NotSpecified,|Aquarius|Bad texter|Socially active|Occasionally|Cocktails|Dog,|Walking|Travel|Movies|Photography,5,2,-5.669032304,43.53326807,-6.571593990948708e+18,"['Aquarius', 'Bad texter', 'Socially active', 'Occasionally', 'Cocktails', 'Dog']","['Walking', 'Travel', 'Movies', 'Photography']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
22.0,Language student|Proud mother of a dog and three dysfunctional adults (my owners)|I would be able to keep a guinea pig alive and entertained for at least a month. |I like cooking and I am a very good eater,['NotSpecified'],Universidad de Oviedo,Mikrokosmos,BTS,NotSpecified,|Aries|Better in person|Omnivore|Socially active|Occasionally|Non-smoker|Cocktails|Dog|In College,|Language Exchange|Travel|DIY|Disney|Introvert,11,2,-5.669032304,43.53326807,7.524849035948289e+17,"['Aries', 'Better in person', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Cocktails', 'Dog', 'In College']","['Language Exchange', 'Travel', 'DIY', 'Disney', 'Introvert']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
23.0,"grao :rugby_football:|finishing audiovisual production and stage management of live shows :clapper_board::black_heart::performing_arts:|cierrabares experienced and avid reader|art please :sparkles:|nature makes me happy|tattoos.. if you guess how many I have, I'll pay for the first beer:smirking_face:|viñarock :love-you_gesture:|a little bit of rugby :rugby_football:|i hate having to do a thesis :downcast_face_with_sweat:",['Estudiante en prácticas at Escuela de teatro'],CIFP José Luis Garci,Camins (Remix),ZOO; Obrint Pas; Oques Grases,NotSpecified,|Gemini|Better in person|Socially active|Occasionally|All the drinks|Flexitarian|Dog|Smoker,|Museum|Festivals|Tattoos|Hiking|Camping,9,2,-5.669032304,43.53326807,-8.101770521567684e+18,"['Gemini', 'Better in person', 'Socially active', 'Occasionally', 'All the drinks', 'Flexitarian', 'Dog', 'Smoker']","['Museum', 'Festivals', 'Tattoos', 'Hiking', 'Camping']",18ced6e7d714cc43a0759968a3a16ad571cebcf4dc48fe0a3b94576565b08a64
20.0,I'm just looking for friendship. I love my boyfriend||Talk to me and we'll get to know each other:pleading_face::grinning_face_with_smiling_eyes:,['NotSpecified'],,Maldito Dinero,Dollar Selmouni; Natos y Waor; Foyone,NotSpecified,|Capricorn|B time texter|Sober|Socially active|Carnivore|All the pets|Never|Smoker,|Tattoos|Photography|Instagram,10,2,-5.669032304,43.53326807,-8.961028691967464e+17,"['Capricorn', 'B time texter', 'Sober', 'Socially active', 'Carnivore', 'All the pets', 'Never', 'Smoker']","['Tattoos', 'Photography', 'Instagram']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
21.0,|you can find me any Saturday at the never :victory_hand_medium_skin_tone::confetti_ball:,['NotSpecified'],Universidad de Oviedo,Mon Amour - Remix,zzoilo; Aitana,NotSpecified,|Taurus|Bad texter|Socially active|Occasionally,|Netflix|Travel|Disney,11,2,-5.669032304,43.53326807,7.512742478587054e+18,"['Taurus', 'Bad texter', 'Socially active', 'Occasionally']","['Netflix', 'Travel', 'Disney']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,; oviedo|gamer :video_game: curvy & plus size :nail_polish_light_skin_tone:|graphic designer and photographer working as a waitress lmao||:sun: if you know how to dress cool; + points for ravenclaw|:folded_hands:illojuan commands and not your band:folded_hands:|i watch streamers / to get out of anxiety||i play valorant; fortnite; gta; laugh; apex; rogue; mc.. are you joining?||hating france is my passion||only friends,['Camarera'],,Versos Perversos,Lil Bokeron; NESKUIK,NotSpecified,|Aquarius|Bad texter|Cat|Socially active|Occasionally|Non-smoker|Flexitarian,|Environmentalism|Esports|Fashion,14,2,-5.669032304,43.53326807,7.56281551587285e+18,"['Aquarius', 'Bad texter', 'Cat', 'Socially active', 'Occasionally', 'Non-smoker', 'Flexitarian']","['Environmentalism', 'Esports', 'Fashion']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
23.0,insta:,['NotSpecified'],Universidad de Oviedo,Ready Pa Morir,Yung Beef; Steve Lean,NotSpecified,,|Netflix|Music|Party Animal,11,2,-5.669032304,43.53326807,8.643818826691498e+18,[],"['Netflix', 'Music', 'Party Animal']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
22.0,"I'm uglier in person, I warn you",['NotSpecified'],uniovi,Without Me,Eminem,NotSpecified,|Aquarius|Better in person|Vegetarian|Dog|In College|Smoker,|Coffee|Netflix|Music|Party Animal,10,2,-5.669032304,43.53326807,5.015933339975876e+18,"['Aquarius', 'Better in person', 'Vegetarian', 'Dog', 'In College', 'Smoker']","['Coffee', 'Netflix', 'Music', 'Party Animal']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,:sparkles:|latina :Dominican_Republic:|’,['NotSpecified'],,COVER GIRL,BIA,NotSpecified,|Sagittarius|Bad texter|Omnivore|All the drinks|Pet-free|Influencer status|Never|Hh School|Social smoker,|Astrology|Travel|Fashion|Trap,11,2,-5.669032304,43.53326807,-3.085367939243365e+18,"['Sagittarius', 'Bad texter', 'Omnivore', 'All the drinks', 'Pet-free', 'Influencer status', 'Never', 'Hh School', 'Social smoker']","['Astrology', 'Travel', 'Fashion', 'Trap']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
24.0,"First of all, if you're looking for a threesome, this isn't it. ||We're two Asturian women who love cachopo, art and partying. ||Patri: a tremendous female artist on the dance floor. She's building a future for herself as best she can; like a humble actress. ||Aidi: Effusive and tender; like provolone cheese. You'll like it. I'm preparing to create the best festivals; watch out, you get in for free. ||We're looking to discover Madrid; can you show it to us? We want a double date that's fun and interesting. We don't want basics or geeks; thanks.",['NotSpecified'],,,,NotSpecified,|Better in person|Omnivore|All the drinks|Reptile|Masters,,9,2,-5.669032304,43.53326807,-1.6275562214642445e+18,"['Better in person', 'Omnivore', 'All the drinks', 'Reptile', 'Masters']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
20.0,It's easier to answer on Twitter but I'd like to try it on Instagram :rainbow_flag: :blue_heart::red_heart:,['NotSpecified'],,Limón,Enol,Woman,|Socially active|Occasionally|Non-smoker|Sagittarius|Vegetarian|Dog,|Music|Travel|Dancing|Soccer,10,2,-5.669032304,43.53326807,4.975371121594152e+18,"['Socially active', 'Occasionally', 'Non-smoker', 'Sagittarius', 'Vegetarian', 'Dog']","['Music', 'Travel', 'Dancing', 'Soccer']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,i like you already,['NotSpecified'],,,,NotSpecified,,,8,2,-5.669032304,43.53326807,-4.038177861559057e+18,[],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
19.0,:cherry_blossom::sparkles::purple_heart::potted_plant::white_heart:|insta:  :)),['medicina'],University of Oviedo Universidad de Oviedo,this is me trying,Taylor Swift,NotSpecified,|Libra|B time texter|Omnivore|Socially active|Occasionally|Non-smoker|All the drinks|All the pets|In College,|Astrology|Travel|Camping|Surfing|Coffee,15,2,-5.669032304,43.53326807,4.413735772037104e+18,"['Libra', 'B time texter', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'All the drinks', 'All the pets', 'In College']","['Astrology', 'Travel', 'Camping', 'Surfing', 'Coffee']",540c3f01826916b085032f031b60d929e127b819aad40c728fc33672b98a8e52
25.0,:smiling_face_with_horns:,['NotSpecified'],Gijon,,,NotSpecified,|Pisces|Better in person|Cat|All the drinks|Smoker,|Comedy|Musician,11,2,-5.669032304,43.53326807,2520878344790778.0,"['Pisces', 'Better in person', 'Cat', 'All the drinks', 'Smoker']","['Comedy', 'Musician']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
30.0,:paw_prints:|:leaf_fluttering_in_wind:|:prayer_beads:|green; white; yellow and blue||self-knowledge through self-respect||in a -wonderful- non-monogamous relationship; exploring (myself) and getting to know (me).,['NotSpecified'],,The Mountain,Trevor Hall,Woman,|Cat|Socially active|Occasionally|Non-smoker|Gemini|Beer|Vegan,|Nature|Disney|Yoga,11,2,-5.669032304,43.53326807,9.427090933069184e+17,"['Cat', 'Socially active', 'Occasionally', 'Non-smoker', 'Gemini', 'Beer', 'Vegan']","['Nature', 'Disney', 'Yoga']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
24.0,spanish in taranto; looking for fun people to hang out with:clinking_beer_mugs::globe_showing_Europe-Africa:||:Ceuta_&_Melilla::Italy::United_Kingdom::Portugal::St._Martin:,['NotSpecified'],University of Murcia Universidad de Murcia,November Rain,Guns N' Roses,NotSpecified,|Leo,|Nature|Astrology|Language Exchange|Road Trips|Festivals,7,2,-5.669032304,43.53326807,6.412776540825626e+17,['Leo'],"['Nature', 'Astrology', 'Language Exchange', 'Road Trips', 'Festivals']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,talk to me on bizum,['dormir'],,20 del 20,Costa; Cecilio G.,NotSpecified,|Aries,,8,2,-5.669032304,43.53326807,2.56645524810765e+18,['Aries'],[],fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
21.0,"|I'm sick of pretending to be a cool chick, I'm crazy",['NotSpecified'],Universidad Autónoma de Madrid,Indo Nht,Tamino,NotSpecified,|Virgo|B time texter|Omnivore|Socially active|Non-smoker|Cocktails|Dog|Never|In College,|Music|Movies|Reading|Art|Fashion,10,2,-5.669032304,43.53326807,7.958523580879272e+18,"['Virgo', 'B time texter', 'Omnivore', 'Socially active', 'Non-smoker', 'Cocktails', 'Dog', 'Never', 'In College']","['Music', 'Movies', 'Reading', 'Art', 'Fashion']",500a2b51765bf57441a2a5ba95621dcccc92722c51d321cef2d28c0084181b2f
20.0,- //- :blue_heart::plus::blue_heart::clinking_beer_mugs::umbrella_with_rain_drops:|la curiosidad mató al gato:winking_face_with_tongue:,['NotSpecified'],Universidad Rey Juan Carlos,,,NotSpecified,|Taurus|Bad texter|All the drinks|Gym rat,|Tattoos|Working out|Sports,8,2,-5.669032304,43.53326807,6.399463693504093e+18,"['Taurus', 'Bad texter', 'All the drinks', 'Gym rat']","['Tattoos', 'Working out', 'Sports']",3f1498e968990117db753a345b647276b8c35a167b906984b91c85e11423c5c3
24.0,hey! :) |:llama:|also in,['NotSpecified'],,,,NotSpecified,|Sagittarius|Dog|In College|Beer|B time texter,|Comedy|Disney|Walking,7,2,-5.669032304,43.53326807,-3.1168071500602726e+18,"['Sagittarius', 'Dog', 'In College', 'Beer', 'B time texter']","['Comedy', 'Disney', 'Walking']",92c7012be34b1253d3f93e35fe49a04f5528a016ba662d3a3481255c495374bf
20.0,I just want friends to have gazpacho with on boring days,['NotSpecified'],Universidad de Salamanca,,,Woman,,|Party Animal|Outdoors|Travel|Reading,4,2,-5.669032304,43.53326807,1.2401325722189854e+16,[],"['Party Animal', 'Outdoors', 'Travel', 'Reading']",428c2ae654de90b41f955d952427d74dc6d89399020907dd5d939c9d59835846
19.0,art student and black vodka fanatic ||:Scorpio:,['NotSpecified'],,We Are Young (feat. Janelle Monáe),fun.; Janelle Monáe,NotSpecified,|Non-smoker|Scorpio|Gin|Dog|Better in person,|Reading|Music|Photography|Art|Party Animal,8,2,-5.669032304,43.53326807,7.890843502303795e+18,"['Non-smoker', 'Scorpio', 'Gin', 'Dog', 'Better in person']","['Reading', 'Music', 'Photography', 'Art', 'Party Animal']",2269c9c0ea27ea6dfd3c8088c6b0710802a8b90d59350267b62028f21cb656ce
22.0,moin,['NotSpecified'],,,,NotSpecified,|Leo|Influencer status|Bachelors,|DIY,5,2,-5.669032304,43.53326807,3.3084190838705567e+18,"['Leo', 'Influencer status', 'Bachelors']",['DIY'],6639949323e5c71e92e58024252a5bea7276353b603507f0003215a0390476fb
26.0,Hello! My name is Alejandra; I am years old; Colombian living in Spain |,['NotSpecified'],universidad San Mateo Bogotá,,,Woman,|Non-smoker|Pisces,|Walking|Dancing|Picnicking|Running,8,2,-5.669032304,43.53326807,-4.168721870064108e+18,"['Non-smoker', 'Pisces']","['Walking', 'Dancing', 'Picnicking', 'Running']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
21.0,meet people to make cool plans/friendship|insta:,['NotSpecified'],hiene bucodental,,,Woman,|Taurus|B time texter|Omnivore|Socially active|Occasionally|Non-smoker|Wine|All the pets|In Grad School,|Nature|Music|Shopping|Instagram|Photography,8,2,-5.669032304,43.53326807,-4.929309227439229e+17,"['Taurus', 'B time texter', 'Omnivore', 'Socially active', 'Occasionally', 'Non-smoker', 'Wine', 'All the pets', 'In Grad School']","['Nature', 'Music', 'Shopping', 'Instagram', 'Photography']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
22.0,:winking_face:,['estudiante'],Universidad de Oviedo,MONTERO (Call Me By Your Name),Lil Nas X,NotSpecified,|Taurus|B time texter|Non-smoker|Occasionally|Cocktails|Off the grid|Carnivore|All the pets,|Nature|Travel|Netflix,5,2,-5.669032304,43.53326807,-4.2955062942117535e+18,"['Taurus', 'B time texter', 'Non-smoker', 'Occasionally', 'Cocktails', 'Off the grid', 'Carnivore', 'All the pets']","['Nature', 'Travel', 'Netflix']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
27.0,life is a soup and i'm a fork,['NotSpecified'],,,,NotSpecified,|Cat,|Swimming|Yoga|Hiking,6,2,-5.669032304,43.53326807,-7.781105341079697e+18,['Cat'],"['Swimming', 'Yoga', 'Hiking']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
24.0,Talk to me on Instagram ||Brazilian looking for friends to go out and get to know the city (Oviedo):clinking_beer_mugs::partying_face:,['De vacaciones at Tecendinha'],Anhembi Morumbi,Get You (feat. Kali Uchis),Daniel Caesar; Kali Uchis,NotSpecified,|Leo|Bad texter|Occasionally|Non-smoker|All the drinks|Carnivore|Dog|Influencer status|In College,|Festivals|Travel|Running,8,2,-5.669032304,43.53326807,-7.662733807678189e+18,"['Leo', 'Bad texter', 'Occasionally', 'Non-smoker', 'All the drinks', 'Carnivore', 'Dog', 'Influencer status', 'In College']","['Festivals', 'Travel', 'Running']",fa09f9d976c97495c1f5d1a5de5c6fad93dd06a986a8b6c8c3f37e4154a87b21
21.0,I love sarcasm. I'm quite outgoing; I like people to take initiative too. |I don't like people who have their minds in the year ; we live in the .|I like people who don't take things so personally; who like to flow; and laugh; above all; laugh; I laugh at everything. |I don't think I'm funny; but; people laugh a lot with me. |someone intelligent. |I'm not looking for anything serious at the moment.|I'm kind; pleasant; friendly; and outgoing.,['NotSpecified'],,,,Woman,|Scorpio|Phone caller|Cocktails|Extroverted|Non-smoker,,11,2,-5.669032304,43.53326807,-5.999300010114207e+18,"['Scorpio', 'Phone caller', 'Cocktails', 'Extroverted', 'Non-smoker']",[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
26.0,||I have this out of boredom and I think that things are not sought; they just arise! |I am not a piece of meat that no one can stick into while it is hot nor do I want something temporary.|I have things very clear and I love people's transparency!,['tapicera automovilistica'],San Vicente de paul,Botella para dos,Natos y Waor,NotSpecified,|Pisces|Dog|Smoker,|Trap|Photography|Tattoos|Soccer|Music,10,2,-5.669032304,43.53326807,-7.164310499876924e+18,"['Pisces', 'Dog', 'Smoker']","['Trap', 'Photography', 'Tattoos', 'Soccer', 'Music']",d050c79dd8bee6796462392135aff3a72587a750c54f7e49719014adef009cab
19.0,"gemini:) |vegetarian:seedling:||I consider myself funny but at first I can be very shy:}||I love street markets; picnics and having an energy drink.|If we can meet up, even better:)",['NotSpecified'],,Ta reine,Angèle,NotSpecified,|Better in person|All the drinks|Vegetarian,|Nature|Music|Travel|Art|Photography,7,2,-5.669032304,43.53326807,-2.6510571562257454e+18,"['Better in person', 'All the drinks', 'Vegetarian']","['Nature', 'Music', 'Travel', 'Art', 'Photography']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,solo matches porfi :folded_hands_medium-light_skin_tone:,['NotSpecified'],,Umbrella,Rihanna; JAY-Z,NotSpecified,|Capricorn|Video chatter|Socially active|Occasionally|Non-smoker|Beer|Carnivore|Dog,|Music|Road Trips|World Traveler|Festivals,9,2,-5.669032304,43.53326807,5.62763281952494e+18,"['Capricorn', 'Video chatter', 'Socially active', 'Occasionally', 'Non-smoker', 'Beer', 'Carnivore', 'Dog']","['Music', 'Road Trips', 'World Traveler', 'Festivals']",d3a22d8199e2a2d136982798a0c708fd06fe5ff05d447325189ed25a73c3a505
44.0,enjoy the moments; live experiences; have different sensations and feel freedom. ||The last time I felt it was at a height of meters with the wind in my face. What am I thinking about now? Repeating it! :face_with_tears_of_joy:,['NotSpecified'],UNED - Universidad Nacional de Educación a Distancia,,,NotSpecified,|Non-smoker,,10,2,-5.669032304,43.53326807,-5.005268626233598e+18,['Non-smoker'],[],4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
21.0,oh shit; here we go again!,['NotSpecified'],Universidad de León,Sonne,Rammstein,NotSpecified,|Socially active|Occasionally|Non-smoker|Virgo|All the pets|Beer|In College,|Music|Photography|Reading|Travel|Tattoos,8,2,-5.669032304,43.53326807,-7.810037210554271e+18,"['Socially active', 'Occasionally', 'Non-smoker', 'Virgo', 'All the pets', 'Beer', 'In College']","['Music', 'Photography', 'Reading', 'Travel', 'Tattoos']",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945
